User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
3928,9,-79.23579866471128,21.535796952655314,100.60394309401538,120.73062510173315,80.6168955127577
6225,9,-78.1585493754185,21.625693241772247,101.02771115210047,120.7040407614991,81.19261410004133
3830,9,-79.89799487915812,21.4708172722153,100.84128654321731,120.27274779013747,81.89730012286662
4152,9,-79.51331530929909,21.384271663690882,100.86334682223792,122.27708371800243,79.57099273588841
5887,9,-77.59114034234591,20.98866457253402,101.13636567824702,120.16469825866905,82.1257446640735
4328,9,-80.14399034981298,20.884779215338533,101.0247995801832,120.66514463540486,81.89794232386073
4094,9,-78.92788929498552,21.14943364348349,101.23199022997754,120.90434946401975,82.59591922438675
5027,9,-78.66044501018982,21.330114662544656,101.15083738092247,121.58163129650652,81.18170574166429
3761,9,-80.1239806015422,21.940745657626625,100.76246313419556,120.2384240240631,80.0530343904533
3939,9,-78.19816481236772,21.929333955998995,101.6205138558683,121.79613921050041,81.62039105919955
3702,9,-78.47141260141852,19.13533239120672,100.10436159113775,122.0537237638337,80.90050207284445
6691,9,-79.06816633698138,21.71824443497757,100.83530235927283,120.63569565801005,80.6178764487023
6971,9,-79.51949546792868,20.456840691294957,100.32319840783457,121.88035401181962,80.61103991768557
4158,9,-79.32444139518338,23.02410600363793,99.88427642778986,119.78290389206785,81.51621427439987
6674,9,-79.50017370012475,20.39267571021309,101.54373485740749,121.06024183948485,79.9271544075961
6292,9,-79.17478546377954,21.060957607978935,100.68381187192456,119.93662999374206,77.60592950280827
3712,9,-78.65489382640136,21.44840678058648,103.10424616484691,121.71140392129044,80.47613572103579
6619,9,-79.35069356434789,22.26850486022753,101.50616981717396,120.69355775225532,81.58448102305432
6671,9,-80.09452916578732,22.421756914809173,99.67754791434768,120.83549556711274,81.52422865684153
6315,9,-79.0377579829437,21.179540343009602,102.34331052994082,121.06562539513692,81.41720261150303
6243,9,-78.59758802231501,19.789787638349427,99.89345530247465,122.65698893970942,79.97965264126456
5773,9,-79.42288416687587,21.37386106180282,100.46080025456511,121.18496482529031,80.92044947815266
5818,9,-80.26989221898693,20.929298600178107,101.06421946905095,120.74396672083442,80.67959386316792
5443,9,-77.67995078343652,21.106510412025663,100.83132877651741,120.93934359594756,80.46352057368922
3741,9,-77.78344392246447,21.497762478726987,99.6745675279381,120.39501280156604,82.50041425286967
5364,9,-80.10274379643947,20.59240796654709,99.49583733085021,120.5936716455033,81.41291753975285
7157,9,-79.40030047776516,20.1626163112773,102.43339856665581,120.74680062911285,80.0582581594799
5518,9,-80.75162842375255,20.764074613450212,101.30678502962533,121.19031230129221,81.963853897258
3823,9,-79.06407516249018,21.111283553448885,100.76620677256854,121.06159911363666,80.8972468069762
7061,9,-80.24199597628407,21.52719676941797,99.32451287289133,119.77850084250181,80.32525623126168
7218,9,-78.82413472230135,20.433904895847448,101.47173657934749,121.45259994808683,81.54307107125392
7045,9,-79.86265418794301,20.216078779178623,100.61910517401932,120.89611485526483,79.60304908221045
4639,9,-79.48803826488094,20.8973198352415,99.82140600322222,120.93918948098982,81.85074556637444
7101,9,-77.8743503933043,22.359196468889188,101.84017152240578,121.45217897054857,82.39101622180569
4857,9,-78.80904191800452,19.69302846192373,100.80628542539702,121.57856225315513,81.98595153701764
5014,9,-78.71819085513866,21.671344464820915,100.95186241673032,121.83254006126782,80.80172248396013
6030,9,-79.94036012946523,21.61846192186671,101.09279927280195,121.88660448967774,81.50958241954548
6970,9,-78.16464232976841,20.465572747246124,101.30177248946042,119.7558101306664,80.36768319079745
7006,9,-79.87010787864817,21.00029063590787,102.85870939854075,121.9435299214126,80.49733057533012
5324,9,-78.54572327447676,21.18638689551967,100.74747211687503,120.52268427182304,81.26295973662448
7256,9,-79.06648832813576,23.381614589059634,100.54614517681438,121.02893997236934,82.21081696407559
4880,9,-79.62238973023992,22.808845445286096,100.93756274223564,123.0741697087322,80.53511071498815
4522,9,-78.53668807636592,22.30859444580091,101.03785072719305,120.82673959698687,79.46742806019907
5653,9,-81.39858365337538,20.54931049655095,101.7552918554175,122.1058688108107,80.50692841957208
4033,9,-80.0815960696475,21.91350348339082,100.96991002927889,121.66821414441894,81.00765931084264
4390,9,-80.00580745249667,20.435280738094427,100.56708081581773,120.26036736203024,80.50244182813907
5155,9,-78.76917751170231,20.93360417746452,102.40981513307666,120.94511951600569,79.60575512564142
5260,9,-78.11943222373324,20.512501228264952,100.23121719940593,120.02468192423278,80.18128778658868
7104,9,-80.82232527377568,19.86411043682433,99.38842114444563,120.96223109914905,81.5973651185223
6526,9,-79.68496811470669,20.47935114801541,102.763523296089,120.94056915058451,80.52579108328132
5754,9,-78.37909010027339,19.552488195069905,101.3261850966923,122.46889758267609,79.74553166010408
4633,9,-78.86036913034606,22.394749062021585,99.6253389734805,120.39178823295711,82.99278185168572
4673,9,-79.20271902280263,21.821149548806545,101.70548083695522,122.38246927329897,81.15107187660564
6778,9,-78.87209437997093,20.363153053502067,100.62020603877681,119.88149626148544,80.43028572793769
5162,9,-78.55875092084958,21.365829211313766,101.9874140037816,120.02421830254707,81.72745351376669
4477,9,-78.64288891008769,21.71253647314489,99.83153060725405,120.3563589990923,79.43439722045198
5893,9,-78.49358552343823,22.006756571934723,102.56366504781134,120.19186194821384,81.40155670236612
6483,9,-78.75462256377392,20.246839112487137,101.32650825118581,120.4348816232987,81.09082123611158
3862,9,-78.46110825712547,21.175606136434332,101.60258090509956,121.69408101142554,80.27243940674387
4443,9,-76.88681884740228,21.089401784787977,102.13092977075596,119.98438746305172,81.19596966798751
7202,9,-77.79665202643423,20.120451668499072,101.51695025755598,121.05094169913428,80.26400056758372
4995,9,-79.76514039133423,21.219269316712694,99.55378264305827,121.85263736709861,79.53365033898008
6102,9,-78.5229072613726,20.494355252310278,99.7210602208423,119.81814275002262,82.35251635321104
6658,9,-78.74803262008821,21.374594324495956,101.35721957193591,120.52641062520996,81.5533554160814
6606,9,-78.96819489167439,20.216323010166132,102.48371263725329,121.33733357943636,82.09884547329274
3949,9,-79.21369173438319,21.22427725899429,101.26143158371463,121.54057994975298,80.52372934586097
5985,9,-79.2801757912674,21.134897955333376,100.53405414700397,118.36259621142628,80.02386411976954
4707,9,-78.84235503796592,21.563850992925147,101.4267670355618,121.61987874672504,80.27255662952875
5708,9,-78.28056798223614,21.42181428774805,99.04750679062619,120.45926324136735,80.63744834724459
5004,9,-78.10005806470907,21.09780309513628,99.88699280986255,120.89466926210888,81.38360838009388
5800,9,-78.7331664269245,20.282825111637766,100.99230823456844,120.31559160940073,82.0212269652227
6518,9,-79.8083619727574,20.15868531709955,101.47964720346212,122.8553221009703,80.54116308892021
4237,9,-77.54326961166127,21.99142391675941,100.56730576277836,120.01177653462624,80.38210038853188
3804,9,-79.08427731584877,20.98597551031923,100.78343585388708,121.77640873961428,81.06529146504755
5315,9,-79.86247214825843,20.976624548348433,99.68321927369864,121.09574336185078,80.45110204194813
6936,9,-78.75879096054116,21.86683333611858,100.90637265015393,121.7518423400056,80.24327140478817
5268,9,-80.57067725407248,21.318742586445875,101.34459107251581,119.49743834795183,81.69344997546546
4675,9,-78.37235393290987,21.632528711500598,101.96469925042614,120.71209056495609,81.37292214008573
6810,9,-78.9262343704806,21.918219513763834,101.822154047806,120.83881827743703,81.4230988030101
4794,9,-79.51985301056575,20.33330422302769,101.60944196626475,120.55602121360413,81.12681680378842
4694,9,-78.96688602177048,21.30964144477684,99.41770907338532,120.16792627987132,81.22692442212424
4879,9,-78.66290755928759,22.689841705285318,101.3885123709422,122.12413610238208,81.61374077890572
6265,9,-79.29868264253919,20.64780980421415,100.55374907408667,121.12509695977411,81.64852464998799
4726,9,-78.95960612116666,20.61433608546805,100.81623093457755,122.82696031391248,82.52782693571183
6504,9,-78.03599724106982,21.603419626957113,100.99727049904544,120.33687628386755,80.96346717178649
6667,9,-79.58513533120875,20.976662832540203,102.0608801340471,120.61648447674594,81.47957803594302
4588,9,-78.64859237936443,20.482326788933857,101.11237238667616,121.63900778569554,81.31589087275917
5287,9,-79.49578545973343,20.57602250899431,102.71622197516058,120.02914700756561,80.64592691776377
6042,9,-78.89352637634258,20.574651573630785,100.3683209867393,120.4633429820547,79.92618383625201
6249,9,-79.30662826791396,21.774226447001418,100.17218023673901,120.2607267653925,80.43029635672056
4431,9,-79.1287201630901,20.472363458409067,100.35921781079622,119.91493736211214,80.20709553061269
4959,9,-77.04557372621132,20.092880014852078,99.72771660757725,121.01453085819115,81.27245939055486
5562,9,-78.80871450893486,19.443440221292317,99.6272901507257,122.48767970888184,80.47428140623204
7030,9,-77.99953447887484,20.477026617999208,101.54644530379913,122.43037981018759,81.56944998364217
4121,9,-78.81533151165812,21.338491480633266,100.2511781948988,120.97821780889389,81.35098994999282
4996,9,-78.32693806148856,21.260880386225146,100.05480390764602,121.6233997097126,78.8968676255418
5714,9,-78.9183028382556,19.952645356155223,101.55157480204849,121.67043510303125,81.51740170888121
5867,9,-78.73570072017608,21.91199299492617,99.32508401300899,119.28381026536945,81.46601078297282
7087,9,-78.34513189564103,21.262346192423518,101.11583790831143,120.79577172642966,81.14494902448337
6713,9,-78.95148230017574,20.660730501438216,101.26420303586806,119.85165685206387,79.22014276556561
4430,9,-78.8821756719244,20.64009388477785,101.89343502297464,121.93107067093416,80.54406876044217
5938,9,-80.07704487663865,20.96506269291152,101.26846583377879,121.83117833702308,80.58969315823602
4971,9,-80.64901520994017,20.859879744218343,100.94792127695067,121.39533333116063,79.43793645665954
5840,9,-78.49752903457124,21.95510350071447,102.31709706458174,120.20378375393398,80.61846942103992
6858,9,-79.49247530120807,21.09945898540263,101.14303853983279,120.25786843570567,82.59269634628136
6140,9,-78.59787209173709,22.079801754185844,101.07496818757807,119.91404306091965,82.92320925701254
5540,9,-77.46912807412967,19.382890477563585,100.60862548678739,123.34893542157457,80.37717040672628
3884,9,-79.09329883729497,21.41752635325143,101.41618004665237,120.01398484515673,80.98881388429787
4495,9,-78.76972746140156,21.8328353372737,100.85191813899678,121.27935656580429,79.93701782933856
7110,9,-79.67769678038334,20.492455824232778,100.79366205054353,121.6088125689881,82.32082934375256
4853,9,-80.34364931523623,20.140330794799564,102.20387185440254,120.60011360727312,81.01469361351243
4595,9,-78.3051020554028,20.998921765293698,101.64072044063705,120.19853995352253,80.65454253035062
5136,9,-80.26130022745866,20.65867553390221,100.56800386003758,121.87804003435151,81.29475417248017
7121,9,-78.48735010103016,20.69985458851617,101.16115638906834,120.21589539683929,80.6362536049648
5935,9,-78.98826005512424,20.274703229976044,101.53632738448695,120.88079190027817,81.71979991102599
4434,9,-79.48717000729425,20.354192739414447,100.58441061722674,122.22827140756934,80.94522551205979
5692,9,-80.4274723990277,22.267692919752115,99.6219574970358,120.83100306003941,80.34559373017201
4885,9,-78.71908388765316,20.782095183825092,101.56740658079686,120.79002564225038,81.32591173249656
6227,9,-78.84604034623648,20.14304959884707,100.60011480731652,121.636934974575,81.6534779162959
6363,9,-79.7512084836247,21.49697725198222,99.84537108088615,120.85660011892197,81.80261037665628
6251,9,-79.3664148333756,20.150353024270956,100.51543868713952,121.24654685749962,82.17928816525801
6558,9,-78.11501015267311,19.835221253702876,101.71030443962132,121.23509994439365,80.2202884070667
5807,9,-77.92067558064971,20.535378187282653,101.3965595054893,119.53349149240391,82.14480940600474
4010,9,-80.44745099543012,20.68064811059446,101.93929509945345,122.01847920506336,82.0422718103996
3940,9,-78.87048743001414,20.722990616952966,100.96273391883113,120.05888767692551,79.57890061551859
7028,9,-81.32937779729812,20.56391413484331,100.76086013925757,120.89167056555851,81.03573388374672
6084,9,-78.66950188832737,20.928452509080053,99.98072437139587,121.19144127287274,82.23425149426451
3913,9,-78.48569569473945,22.0297400578786,101.12329865781305,120.97626141382743,81.69110528704759
3921,9,-78.558495107083,20.964120294856944,101.37433071633352,122.73834666064376,80.65950647907128
3740,9,-79.52154291126244,21.343888696889405,100.35045882519744,122.5034007522123,80.80473044371362
5340,9,-79.42938386961757,21.458876053468117,101.81279736664763,121.10592992285744,81.61310547381545
6072,9,-78.80137670281536,19.928454186606917,100.58245735896544,120.52628615395615,81.50641727507407
6813,9,-78.81705646629496,20.53820449999177,99.90024531902337,120.72710039473364,81.0042707087064
6095,9,-78.08497042020137,21.933441390729058,99.33874248768575,120.28635914288552,79.53162841585717
5161,9,-78.66571232851958,20.864067759634793,101.58642999774696,121.96212653822448,80.43092760454326
6771,9,-80.56731556136313,20.936992627675192,101.91768234613477,121.39103829043972,81.33410552001263
4806,9,-78.33504841370963,20.669118074705292,99.80497554226656,120.9030228060542,80.19627554745905
3813,9,-76.38629631696745,20.84578100955837,102.43740136761711,121.99635114549082,80.75129155427571
6456,9,-78.8713842108153,21.65484580345726,101.3670075593699,122.10130596318298,80.61794060278393
6155,9,-79.18330253631548,21.469065702076144,99.64690853601029,122.69609225089263,82.29597720490068
7263,9,-78.51848309760156,20.46775380793146,101.44142856656556,122.05321964752011,80.68828592580626
5330,9,-80.3028751468605,20.0601940162189,100.66119479441069,121.98136125475261,82.23807069996812
6860,9,-78.35619577228395,21.488008059431642,100.6042352840685,120.57987501993783,81.24901658351567
5297,9,-78.63875521011092,20.801027835694455,100.65267872546846,122.07086229757063,80.89002767547835
7171,9,-79.34549059678896,21.552921396565967,101.10282436680778,121.47628543898904,81.65823391107531
5418,9,-78.40113789867172,21.760001711621175,100.39693426050617,122.63708990855562,80.00946759019523
4604,9,-77.21130575568422,21.183023967877293,101.46625323498726,121.13868491112258,79.88934915631268
4493,9,-78.15373982442003,20.88752996982832,99.9577722414124,121.975375535895,81.47524327874838
6833,9,-79.02457853098312,20.566878969206222,100.90295092930309,121.87087411749883,80.72201319105349
4680,9,-79.15128094461673,20.646448792603103,100.78021727435582,122.12609423771914,81.41252795594573
6481,9,-77.67318726122984,20.967202354289554,100.58548376121873,120.0845600997384,81.4483268341749
6018,9,-78.40694105531651,21.753813170882967,100.60278484703306,121.2316577923553,79.97863122106737
6602,9,-79.02537463113572,21.727092191367234,100.98632130701269,120.23236729787763,80.67186181104807
5498,9,-79.58312635088447,20.882141729456954,100.2025401085371,119.79770776958438,80.1989743920167
3986,9,-79.6264233879455,21.48515266749203,100.39390012289232,120.53328942002462,81.73123995502618
6563,9,-79.7708967851125,22.03410911823707,102.81843838476918,122.09508445017582,81.08753368660358
4484,9,-77.68981663692156,21.609974900457427,102.36222922837136,121.59413707382481,82.24049425389772
5927,9,-77.98360873251566,18.906591967473194,101.2543467321415,121.80059585736258,80.71949431628431
6077,9,-79.59204544383299,21.18134083066927,101.34854746040645,121.9191435212859,81.43639746880919
4447,9,-77.64890093696918,21.858882082453412,98.95220912500906,119.99289753863538,80.26907222049824
5866,9,-79.5554435417461,20.117933731284808,99.91527715113095,121.52040503746782,80.81165743895201
7070,9,-78.72704492435096,22.417403378983693,101.8520206818044,121.23261367668341,80.49345576153317
6630,9,-78.51533556029248,20.352945984460423,103.12509736883342,120.1028540138232,80.62170617515677
5135,9,-78.5950000469457,21.726692370069912,99.22892465377524,120.05691199056304,80.85524128637172
6735,9,-79.53531833904263,21.597020281910844,100.57676577002894,121.41372791707953,82.10891779531804
6814,9,-78.89048072529786,19.838520126732373,100.23629490264408,120.20285382374156,79.27471630563421
5883,9,-78.54256209446234,22.635769682307277,100.45201335488579,120.67923656606443,82.95661128246519
4268,9,-79.72554499537505,21.917325459452393,102.29172367143522,120.10603683721665,80.55370636660761
5810,9,-79.97732942753541,20.45438510940999,101.42386953507871,122.8074835962131,81.44335671020606
3809,9,-77.84263183828801,20.28311813838045,100.245933943989,120.70933003040678,82.89451516142272
5378,9,-78.78506979516897,21.858975826441736,102.04874548495171,121.72125735722196,82.39775746058446
3700,9,-79.90173738598675,21.355649656402388,100.89081087970257,120.57967902242879,82.1408054841801
5688,9,-78.0406700282945,21.21995237169838,99.62191056255364,121.36743507768378,79.80242209807284
6525,9,-79.3875852917513,21.06425797563736,100.94323789597816,121.07196016149973,80.32247691379928
3899,9,-79.73383436874629,21.016973551552244,100.02765660171852,120.58021279780453,81.2510375342616
4306,9,-79.12924775371829,21.670689245655424,101.61510981155014,120.96903287479756,81.19799459400411
6605,9,-78.70579280499163,21.86700991659189,100.4602634848457,121.32458105898544,81.48881849829436
4076,9,-79.38066921901665,20.924511583946025,101.11984349698575,121.4024418074136,80.45711372170389
4737,9,-78.8846648436593,21.143825537344235,101.45234366695954,120.57468043808062,82.77905634891985
3794,9,-78.37913327535351,19.200940154221566,101.11504548865666,121.00474305518226,81.46286271506517
5789,9,-79.65065766041242,20.30928902724524,100.30381565345007,120.49370415833864,82.01078121909158
5667,9,-78.34346096739404,19.37352399106548,101.56576893498112,120.65249677888298,80.26973806298821
5481,9,-78.52978035938018,21.539784989824074,101.25720905070766,122.05031871388067,79.90055680040736
6394,9,-79.05476624984244,21.744735267915175,101.13690590177379,120.25173035932302,81.6243717041384
5234,9,-78.31055060201922,21.722124824223283,100.9190029786717,121.7219038341245,81.41601463852132
4395,9,-78.84497528775128,20.913359454369623,101.63244386067765,121.4898056812531,80.2830834951986
7060,9,-80.23288389873095,21.59508076864386,100.23009553704821,121.6457724186183,80.03905638807323
7054,9,-80.69658156193982,21.565486590954315,101.48708002220394,120.8053922057271,80.32763715275681
3656,9,-78.13509396901242,21.53914783145875,101.84346079756526,123.0316144090634,80.29953446581393
4234,9,-77.49943005280981,19.4111387307526,101.63006198781336,120.16404154402562,80.86887777931422
4723,9,-78.69275876475552,22.110304134943913,101.75508874331301,121.8121536119456,80.82822998824167
5597,9,-78.16683116442474,21.814545704956796,99.6671754105366,120.45473080586332,80.21482971418973
5705,9,-78.86545488799004,21.31324510481944,100.56022691547166,122.31371814585549,81.18755870791455
7078,9,-80.04686220128546,20.914303819359116,100.37429862272649,121.07157935793434,80.9843852352583
7180,9,-77.7931820464766,20.769137214268326,100.62106337711123,119.3091416859672,81.28601164520295
7003,9,-78.94029929784777,21.92255779570922,101.50653745930678,120.04492623581646,82.45592793306885
4511,9,-79.30362438437061,20.468667731096318,101.26108202893762,121.4836979192775,81.93326368948355
6281,9,-78.18958449638787,21.263605590786888,101.2662801939729,120.00924998123504,81.17643994629458
7155,9,-79.6825205817591,22.026352498438737,100.18494556496718,121.36379372661399,80.38658999362552
5531,9,-80.18864714094937,22.390830440026203,99.9052444443225,121.61898328191909,79.02650014752119
3996,9,-80.16284899998766,21.629033910252364,102.02419057515128,121.90325858911876,79.78318807891486
6677,9,-79.0680185719399,21.16325916185591,100.53938253622997,122.62308958564748,80.37577973601037
4192,9,-80.06274192760766,20.32677329073795,100.82219923510125,121.52042642131103,81.60988169671364
6918,9,-78.68398977912459,21.0211230445813,100.31479972287174,119.98121443255981,80.40708288966425
4210,9,-79.22888901326598,20.65670003305741,101.93100782049159,121.16203708296577,79.3772374001341
4142,9,-81.01834032143718,19.983173571535808,100.88460333900859,119.9150201679701,81.55973978542397
4579,9,-78.61131936768287,20.00058768335058,100.09137792282817,122.30829908745537,81.21623982836545
4294,9,-77.92839657896961,20.854540275913443,101.92533673468019,120.58846900964335,80.62854992840285
4367,9,-78.8074450610942,21.64744064704056,101.15303332184538,120.63721899844214,80.39573949815541
4632,9,-78.36107896432212,22.18528281239656,99.9860114325224,120.51073078670963,80.99285764155965
6905,9,-78.35388730844272,21.52345102204277,101.55994185166229,121.92540375427528,80.1671791508
6017,9,-78.65962906440289,21.76282640815536,100.37642827570193,121.60877299509659,79.50877869136275
5563,9,-78.29553747957829,21.71131010244506,102.27386129834052,121.2995927702565,81.59349986975862
7166,9,-79.092111564214,19.687407970818906,100.55426929955952,121.32525450988291,82.03091933078522
4991,9,-80.1676804972396,22.475643837838746,101.88896082588523,120.96884777942516,81.92518853983015
4994,9,-78.42371438053314,21.444917488362503,100.83453082713173,120.1553591060617,80.43681156731915
5069,9,-77.49846931754742,21.367489569463523,100.66076259458646,121.10420042770045,80.79997548336141
6705,9,-79.08922899446786,20.377820372868236,99.47270279406786,120.829039379829,82.00202267803681
6120,9,-78.34745281619428,19.979910726556476,101.04635456466666,119.97602213942619,81.85445081955412
4922,9,-79.74753746215278,22.230038170655547,101.59119817825245,122.22420175129493,79.57746110836509
4446,9,-78.70078219327371,21.232552441128707,101.83764083691892,119.50523592675172,81.01910072616356
4322,9,-80.78124206617727,20.218317729169627,102.81252785847656,120.6396273423017,80.31835939588844
4242,9,-80.30878802965098,21.04644694808637,101.39532952514689,121.78364491995005,80.88201888831783
6816,9,-79.1987646193405,20.77672844022637,100.20107940424215,121.98712149875539,82.16253632837973
4669,9,-78.72747254273077,21.15594300922977,101.89121782383457,120.85075144167723,82.0012482010181
4097,9,-78.97506694792794,20.46781789633418,101.09456317080475,119.57436237926615,80.70154918173498
4283,9,-79.2752688399515,21.618758333583898,100.98297393269681,121.9678783957214,80.12226976118001
4889,9,-77.96703628480876,20.639479780666477,101.70735495792567,120.41977760603662,80.57350704640537
3838,9,-78.88865272717123,20.041916095877358,103.33877126425935,121.58789143471633,82.13443302693892
5809,9,-80.08478331412445,22.05634211268029,100.5436052829862,121.49942434114828,81.78246774007202
6646,9,-78.52176220703096,20.867725511030866,101.55887931595807,119.76174965908919,80.23885481345569
4862,9,-79.13806882166216,22.085740504434863,100.8519476505981,120.64191415866152,81.58032591729075
3841,9,-79.33524073381105,21.51916223271559,101.36515886828033,121.56471583004893,81.3690012446672
5395,9,-78.12939651607478,21.73093635916177,101.64353157475978,121.25031966313877,82.05077280049728
6297,9,-78.63649878669223,21.72854544845035,100.81379298815847,121.70172853220839,81.28211203424466
6141,9,-79.10094043790284,22.26486574529634,100.87037800620674,122.12198994066866,79.97915304901427
4660,9,-79.27811067201363,21.797045302152956,100.61629670407191,120.80343286360859,81.05361100428941
5274,9,-79.32660802151814,20.852191063907885,102.48072705348524,120.28022724233995,81.64210430727546
6034,9,-79.057850713545,20.451146377631744,101.09633149565457,120.63500916369533,80.01640604000482
4670,9,-80.47866602105225,19.934503893737745,101.25038638952265,120.22232311732917,81.20097851537143
4832,9,-79.06667378891429,20.08576090550391,101.44663322919358,122.38184607691288,80.34222189549409
5743,9,-78.92407509013492,22.114757047767707,100.83871484782544,120.11448877475641,82.21602523648838
6967,9,-79.12449782600046,20.96827487525512,101.86433236794194,120.61858965962834,80.7485882996768
6302,9,-79.53678278543123,20.039953524128695,99.29335683455952,120.73440159402817,81.66167688280622
3917,9,-78.07283464724752,18.995750249594106,101.35095932980194,121.24649183237663,82.35244538831667
3950,9,-79.45973798914297,21.242016822436508,101.1541498080176,121.1285695846319,81.7901642036788
5285,9,-78.65330239135905,20.73338580682629,101.27001731335794,122.54903195777426,82.45567215904738
5216,9,-79.59628164166176,19.77414588749894,101.32062238615893,120.78976420211413,81.3697979343165
6968,9,-80.03913294994659,21.816712684880514,99.40017065754851,119.55627600271292,81.05126903652841
3730,9,-78.82564615910427,20.718275617086377,100.55236120285488,121.54163719227655,80.76019614865234
4896,9,-78.42032196133648,20.367752621034562,101.82625599907479,121.38436982394963,81.00602216801308
4002,9,-78.70944072300821,20.558604936679618,101.10354408108886,122.57056437175947,81.07260605021807
6911,9,-77.41133850088578,20.232872043967216,102.21275143317919,121.2219682126627,82.0747655766342
5557,9,-79.7765693679062,21.261120739396176,100.80822603581339,121.24797212377156,82.13081954074391
6706,9,-79.81909375300471,20.208134714458197,100.56641309020681,121.42890710867844,80.49322308810588
7126,9,-78.1225410137599,21.385996937036598,101.38087943560566,121.62875391046062,80.78660233677144
7153,9,-78.61380626887946,21.384581143809168,101.4551259089278,120.80830164419554,80.52460315675408
4684,9,-79.46863102042863,21.874262945953323,99.60455585390277,121.35550311085004,80.12350797175172
7160,9,-77.78866389362122,20.584439927219996,100.6461747950707,120.51842115744246,81.77858327011819
4839,9,-78.87136943804488,20.57745613275085,99.1426494691684,119.34077540967327,81.13253749848583
5116,9,-79.48884670494614,21.232905879707708,100.6513354834624,120.6935693919156,80.93237570562445
3832,9,-79.15868884718323,20.905898414124902,101.1736501574003,120.60487092226627,81.02122689470528
6775,9,-79.02618800541165,19.318117308288052,100.37597559429007,120.92064963562726,81.90906056651097
6859,9,-79.30596341297807,20.531477371055953,99.20855955399675,120.54551126184238,81.9799932782235
6246,9,-78.26321339837047,21.45842967682937,101.14348707914219,120.95879582449271,81.47573929386517
5092,9,-77.73389396090182,21.73820660620153,101.68128400965581,122.2627619475777,80.24831704034271
4212,9,-79.18094163877983,21.667880924048266,101.0953061525321,121.28112747013556,79.59694295730257
4615,9,-78.53269925060158,21.8344840790481,100.3259900909569,121.143740498492,81.82543582248871
5742,9,-80.30437178167571,22.173753153938563,101.16042828446919,121.41410800102621,79.59866392271928
6588,9,-78.70736249101942,21.783025274400213,100.64964995433044,121.74364455905702,80.43105282575789
7018,9,-77.24211799017554,21.877439520301447,102.11518971122013,122.81099240263971,80.83716149849714
5992,9,-78.13901527404589,22.04941445338478,100.66839333540561,120.89815170606609,81.26492216428124
6629,9,-79.38414909863643,20.51480559528433,100.70070859631868,120.39680161015556,81.35104988056584
4900,9,-79.84188744922022,20.395335149327376,100.1309220423729,120.89253536742461,81.45016666447174
6661,9,-78.72775504887346,19.3005998331522,100.96819006683448,120.6238025387616,81.8079226530122
4177,9,-78.07765910923331,20.883943788994845,100.03031257883973,120.5883898532971,81.70463700995033
5733,9,-78.27374407724139,19.951693080942547,100.3698131910102,121.31730875453482,79.9483132636724
4199,9,-77.37244490748742,19.846172064910192,101.92114985684702,120.3652951867938,79.87920550447265
3770,9,-80.08903092543422,21.490596263408015,101.63383356313545,120.43932333361039,80.98336421501848
7167,9,-79.00113998547349,20.18272002858911,101.10049963729017,119.98270348468459,79.29638256857336
5704,9,-78.50739518175753,20.05976954808992,101.38395632588366,121.95977588282346,81.51053290501497
4944,9,-78.50203710055189,20.550987728552347,101.7332901272071,121.45747372281055,80.9473196373649
6153,9,-80.16173070031768,21.128743605400818,100.58091584326296,120.42424437647212,79.65735040730611
4758,9,-78.68713350075545,20.499044815672836,101.4739200232816,120.39485524451081,81.9783532299905
5955,9,-78.04941370220999,19.494531375068988,101.28838354207993,120.40372041896,81.05128449516383
6707,9,-78.90482845885569,20.855702203361325,101.90686915110524,120.83803742484713,80.57443799099981
5533,9,-79.11866798731485,21.279942269982136,101.22924428113328,120.57985008582112,80.50660073928313
5055,9,-79.17243812076455,20.84839615880178,100.36738590457537,120.84261421381318,80.41604338275978
6024,9,-80.59558285882684,20.383845881238482,101.03734773469296,120.63765059849668,79.82121173853292
3867,9,-78.0742849827392,20.441468766813724,100.52435528556533,120.51676386922843,80.09324344219303
7012,9,-79.45022769512106,21.04005728341896,100.5867523114083,121.49550372570856,81.67937638282679
6061,9,-79.16279984330403,21.557411939999813,100.2181487066385,121.43146643461272,80.45074204082341
5470,9,-78.65597736557895,20.330405942894064,100.32881889737494,122.1517583021042,80.96157412722586
5153,9,-78.79612568359605,20.75153811665247,101.23245385968325,122.0228554490879,80.5173190903023
6157,9,-78.70013683742704,20.86063457020632,100.81399856243203,120.33918020387938,79.29551259739155
4602,9,-78.7307427196126,21.274376749672932,101.99091916756092,122.02524202725401,80.97311040317167
5888,9,-78.62765580161752,20.746915217364094,99.47740609692042,119.09084090442629,82.25134162935794
5375,9,-79.0569375245593,20.405211292039567,100.87755083119869,121.93696701858077,80.32467112511804
6383,9,-79.73546515563483,20.150799227802032,100.87280754163245,121.44533495690179,80.28067688294504
5420,9,-78.05342091663418,20.678833314207374,101.71403680378035,120.6673144577054,81.34121812529169
6088,9,-79.83713899833721,20.610544585447396,100.43320750510196,121.34464560541844,81.96090756024603
5199,9,-79.57199357690999,21.266349113738343,100.95345703261601,120.79641530625685,77.80377555644492
4751,9,-80.96438913403648,22.05858947224477,101.29614353412042,121.53399094269966,80.30157689326184
